day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;99600;COCONUT_COUPON;594;31;;;;;595;34;;;;;594.5;0.0
1;99700;COCONUT_COUPON;592;21;;;;;593;41;;;;;592.5;0.0
1;99700;COCONUT;9956;118;9955;58;;;9957;118;9958;58;;;9956.5;0.0
1;99800;COCONUT;9958;116;9957;43;;;9959;116;9960;43;;;9958.5;0.0
1;99800;COCONUT_COUPON;594;39;;;;;595;39;;;;;594.5;0.0
1;99900;COCONUT;9957;157;;;;;9959;117;9960;40;;;9958.0;0.0
1;99900;COCONUT_COUPON;596;39;;;;;597;39;;;;;596.5;0.0
1;100000;COCONUT;9957;191;;;;;9959;125;9960;66;;;9958.0;0.0
1;100000;COCONUT_COUPON;596;21;595;28;;;597;42;;;;;596.5;0.0
1;100100;COCONUT_COUPON;595;40;;;;;596;40;;;;;595.5;0.0
1;100100;COCONUT;9956;179;;;;;9958;132;9959;47;;;9957.0;0.0
1;100200;COCONUT;9956;121;9955;78;;;9957;121;9958;78;;;9956.5;0.0
1;100200;COCONUT_COUPON;596;55;;;;;597;45;;;;;596.5;0.0
1;100300;COCONUT;9957;148;9956;59;;;9958;148;9959;59;;;9957.5;0.0
1;100300;COCONUT_COUPON;596;49;;;;;597;49;;;;;596.5;0.0
1;100400;COCONUT;9959;125;9958;71;;;9960;125;9961;71;;;9959.5;0.0
1;100400;COCONUT_COUPON;596;26;;;;;597;26;;;;;596.5;0.0
1;100500;COCONUT_COUPON;598;42;;;;;599;42;;;;;598.5;0.0
1;100500;COCONUT;9960;129;9959;75;;;9962;204;;;;;9961.0;0.0
1;100600;COCONUT;9960;175;;;;;9962;121;9963;54;;;9961.0;0.0
1;100600;COCONUT_COUPON;598;39;;;;;599;39;;;;;598.5;0.0
1;100700;COCONUT;9958;141;9957;41;;;9959;141;9960;41;;;9958.5;0.0
1;100700;COCONUT_COUPON;597;39;;;;;599;39;;;;;598.0;0.0
1;100800;COCONUT;9959;127;9958;50;;;9960;127;9961;50;;;9959.5;0.0
1;100800;COCONUT_COUPON;598;39;;;;;599;39;;;;;598.5;0.0
1;100900;COCONUT_COUPON;597;35;;;;;598;35;;;;;597.5;0.0
1;100900;COCONUT;9957;196;;;;;9959;128;9960;68;;;9958.0;0.0
1;101000;COCONUT_COUPON;597;43;;;;;598;43;;;;;597.5;0.0
1;101000;COCONUT;9958;121;9957;74;;;9960;195;;;;;9959.0;0.0
1;101100;COCONUT;9958;110;9957;53;;;9959;110;9960;53;;;9958.5;0.0
1;101100;COCONUT_COUPON;598;40;;;;;599;40;;;;;598.5;0.0
1;101200;COCONUT_COUPON;599;34;;;;;600;34;;;;;599.5;0.0
1;101200;COCONUT;9958;135;9957;58;;;9959;135;9960;58;;;9958.5;0.0
1;101300;COCONUT_COUPON;600;16;;;;;601;30;;;;;600.5;0.0
1;101300;COCONUT;9956;135;9955;63;;;9958;188;;;;;9957.0;0.0
1;101400;COCONUT_COUPON;601;47;;;;;602;47;;;;;601.5;0.0
1;101400;COCONUT;9957;180;;;;;9959;136;9960;44;;;9958.0;0.0
1;101500;COCONUT;9958;139;9957;64;;;9960;198;;;;;9959.0;0.0
1;101500;COCONUT_COUPON;602;21;;;;;603;31;;;;;602.5;0.0
1;101600;COCONUT_COUPON;600;38;;;;;601;38;;;;;600.5;0.0
1;101600;COCONUT;9958;213;;;;;9960;143;9961;70;;;9959.0;0.0
1;101700;COCONUT_COUPON;600;38;;;;;601;38;;;;;600.5;0.0
1;101700;COCONUT;9957;192;;;;;9959;127;9960;65;;;9958.0;0.0
1;101800;COCONUT_COUPON;599;41;;;;;600;41;;;;;599.5;0.0
1;101800;COCONUT;9957;134;9956;60;;;9958;134;9959;60;;;9957.5;0.0
1;101900;COCONUT;9957;105;9956;43;;;9958;105;9959;43;;;9957.5;0.0
1;101900;COCONUT_COUPON;600;37;;;;;601;37;;;;;600.5;0.0
1;102000;COCONUT_COUPON;601;31;;;;;602;31;;;;;601.5;0.0
1;102000;COCONUT;9958;142;9957;65;;;9959;142;9960;65;;;9958.5;0.0
1;102100;COCONUT_COUPON;602;39;;;;;603;39;;;;;602.5;0.0
1;102100;COCONUT;9958;116;9957;55;;;9960;171;;;;;9959.0;0.0
1;102200;COCONUT_COUPON;601;37;;;;;602;37;;;;;601.5;0.0
1;102200;COCONUT;9956;127;9955;66;;;9957;127;9958;66;;;9956.5;0.0
1;102300;COCONUT;9956;9;9955;157;;;9957;113;9958;44;;;9956.5;0.0
1;102300;COCONUT_COUPON;601;39;;;;;602;39;;;;;601.5;0.0
1;102400;COCONUT_COUPON;601;17;;;;;602;29;;;;;601.5;0.0
1;102400;COCONUT;9956;171;;;;;9958;120;9959;51;;;9957.0;0.0
1;102500;COCONUT_COUPON;602;38;;;;;603;38;;;;;602.5;0.0
1;102500;COCONUT;9957;134;9956;75;;;9958;134;9959;75;;;9957.5;0.0
1;102600;COCONUT_COUPON;598;41;;;;;600;41;;;;;599.0;0.0
1;102600;COCONUT;9956;142;9955;61;;;9957;142;9958;61;;;9956.5;0.0
1;102700;COCONUT;9956;184;;;;;9958;118;9959;66;;;9957.0;0.0
1;102700;COCONUT_COUPON;599;30;;;;;600;30;;;;;599.5;0.0
1;102800;COCONUT_COUPON;599;41;;;;;600;41;;;;;599.5;0.0
1;102800;COCONUT;9955;143;9954;68;;;9956;149;9957;68;;;9955.5;0.0
1;102900;COCONUT_COUPON;599;48;;;;;600;34;;;;;599.5;0.0
1;102900;COCONUT;9956;147;9955;76;;;9957;147;9958;76;;;9956.5;0.0
1;103000;COCONUT_COUPON;600;46;;;;;601;46;;;;;600.5;0.0
1;103000;COCONUT;9956;119;9955;65;;;9958;184;;;;;9957.0;0.0
1;103100;COCONUT;9957;118;9956;64;;;9959;182;;;;;9958.0;0.0
1;103100;COCONUT_COUPON;601;63;;;;;602;47;;;;;601.5;0.0
1;103200;COCONUT_COUPON;602;31;;;;;603;31;;;;;602.5;0.0
1;103200;COCONUT;9957;118;9956;47;;;9958;123;9959;47;;;9957.5;0.0
1;103300;COCONUT_COUPON;604;45;;;;;605;45;;;;;604.5;0.0
1;103300;COCONUT;9957;104;9956;79;;;9958;104;9959;79;;;9957.5;0.0
1;103400;COCONUT_COUPON;603;35;;;;;604;46;;;;;603.5;0.0
1;103400;COCONUT;9956;104;9955;45;;;9957;104;9958;45;;;9956.5;0.0
1;103500;COCONUT;9956;121;9955;73;;;9957;126;9958;73;;;9956.5;0.0
1;103500;COCONUT_COUPON;602;37;;;;;603;37;;;;;602.5;0.0
1;103600;COCONUT_COUPON;601;32;;;;;602;45;;;;;601.5;0.0
1;103600;COCONUT;9954;109;9953;51;;;9955;109;9956;51;;;9954.5;0.0
1;103700;COCONUT_COUPON;600;35;;;;;601;35;;;;;600.5;0.0
1;103700;COCONUT;9952;127;9951;75;;;9954;202;;;;;9953.0;0.0
1;103800;COCONUT_COUPON;601;40;;;;;602;40;;;;;601.5;0.0
1;103800;COCONUT;9952;128;9951;52;;;9954;180;;;;;9953.0;0.0
1;103900;COCONUT;9952;125;9951;52;;;9954;177;;;;;9953.0;0.0
1;103900;COCONUT_COUPON;601;33;;;;;602;33;;;;;601.5;0.0
1;104000;COCONUT_COUPON;602;43;;;;;603;43;;;;;602.5;0.0
1;104000;COCONUT;9953;143;9952;53;;;9955;196;;;;;9954.0;0.0
1;104100;COCONUT_COUPON;603;43;;;;;604;43;;;;;603.5;0.0
1;104100;COCONUT;9953;134;9952;50;;;9954;134;9955;50;;;9953.5;0.0
1;104200;COCONUT_COUPON;605;43;;;;;606;43;;;;;605.5;0.0
1;104200;COCONUT;9955;119;9954;46;;;9956;119;9957;46;;;9955.5;0.0
1;104300;COCONUT;9953;207;;;;;9955;147;9956;60;;;9954.0;0.0
1;104300;COCONUT_COUPON;605;40;;;;;606;40;;;;;605.5;0.0
1;104400;COCONUT_COUPON;606;36;;;;;607;36;;;;;606.5;0.0
1;104400;COCONUT;9953;141;9952;43;;;9954;141;9955;43;;;9953.5;0.0
1;104500;COCONUT_COUPON;606;43;;;;;607;43;;;;;606.5;0.0
1;104500;COCONUT;9952;129;9951;40;;;9953;119;9954;40;;;9952.5;0.0
1;104600;COCONUT_COUPON;607;33;;;;;608;33;;;;;607.5;0.0
1;104600;COCONUT;9952;144;9951;66;;;9953;144;9954;66;;;9952.5;0.0
1;104700;COCONUT;9951;226;;;;;9953;148;9954;78;;;9952.0;0.0
1;104700;COCONUT_COUPON;608;28;;;;;609;28;;;;;608.5;0.0
1;104800;COCONUT_COUPON;608;34;;;;;609;34;;;;;608.5;0.0
1;104800;COCONUT;9951;125;9950;54;;;9952;125;9953;54;;;9951.5;0.0
1;104900;COCONUT_COUPON;609;26;;;;;610;26;;;;;609.5;0.0
1;104900;COCONUT;9951;168;;;;;9953;120;9954;48;;;9952.0;0.0
1;105000;COCONUT_COUPON;611;50;;;;;612;50;;;;;611.5;0.0
1;105000;COCONUT;9952;102;9951;79;;;9953;102;9954;79;;;9952.5;0.0
1;105100;COCONUT;9953;134;9952;72;;;9954;134;9955;72;;;9953.5;0.0
1;105100;COCONUT_COUPON;611;57;;;;;612;37;;;;;611.5;0.0
1;105200;COCONUT_COUPON;611;34;;;;;612;34;;;;;611.5;0.0
1;105200;COCONUT;9953;142;9952;43;;;9955;185;;;;;9954.0;0.0
1;105300;COCONUT_COUPON;612;41;;;;;613;41;;;;;612.5;0.0
1;105300;COCONUT;9954;121;9953;44;;;9956;165;;;;;9955.0;0.0
1;105400;COCONUT_COUPON;612;42;;;;;613;42;;;;;612.5;0.0
1;105400;COCONUT;9953;192;;;;;9955;150;9956;42;;;9954.0;0.0
1;105500;COCONUT_COUPON;613;40;;;;;614;40;;;;;613.5;0.0
1;105500;COCONUT;9954;141;9953;46;;;9955;141;9956;46;;;9954.5;0.0
1;105600;COCONUT;9953;103;9952;61;;;9954;103;9955;61;;;9953.5;0.0
1;105600;COCONUT_COUPON;613;43;;;;;614;39;;;;;613.5;0.0
1;105700;COCONUT_COUPON;613;31;;;;;614;31;;;;;613.5;0.0
1;105700;COCONUT;9953;118;9952;65;;;9954;118;9955;65;;;9953.5;0.0
1;105800;COCONUT;9953;194;;;;;9955;128;9956;66;;;9954.0;0.0
1;105800;COCONUT_COUPON;613;42;;;;;614;35;;;;;613.5;0.0
1;105900;COCONUT_COUPON;613;32;;;;;614;32;;;;;613.5;0.0
1;105900;COCONUT;9954;111;9953;66;;;9956;177;;;;;9955.0;0.0
1;106000;COCONUT;9953;109;9952;62;;;9954;118;9955;62;;;9953.5;0.0
1;106000;COCONUT_COUPON;611;48;;;;;612;48;;;;;611.5;0.0
1;106100;COCONUT;9953;104;9952;49;;;9954;112;9955;49;;;9953.5;0.0
1;106100;COCONUT_COUPON;611;42;;;;;612;42;;;;;611.5;0.0
1;106200;COCONUT;9952;107;9951;79;;;9954;186;;;;;9953.0;0.0
1;106200;COCONUT_COUPON;610;43;;;;;611;43;;;;;610.5;0.0
1;106300;COCONUT_COUPON;609;45;;;;;610;45;;;;;609.5;0.0
1;106300;COCONUT;9952;113;9951;48;;;9954;161;;;;;9953.0;0.0
1;106400;COCONUT;9950;113;9949;49;;;9952;162;;;;;9951.0;0.0
1;106400;COCONUT_COUPON;606;41;;;;;607;41;;;;;606.5;0.0
1;106500;COCONUT;9951;117;9950;56;;;9952;117;9953;56;;;9951.5;0.0
1;106500;COCONUT_COUPON;607;38;;;;;608;38;;;;;607.5;0.0
1;106600;COCONUT;9951;147;9950;67;;;9953;205;;;;;9952.0;0.0
1;106600;COCONUT_COUPON;608;34;;;;;609;34;;;;;608.5;0.0
1;106700;COCONUT_COUPON;607;38;;;;;608;38;;;;;607.5;0.0
1;106700;COCONUT;9951;104;9950;49;;;9953;153;;;;;9952.0;0.0
1;106800;COCONUT;9950;146;9949;80;;;9951;146;9952;80;;;9950.5;0.0
1;106800;COCONUT_COUPON;607;33;;;;;608;33;;;;;607.5;0.0
1;106900;COCONUT;9950;109;9949;40;;;9951;109;9952;40;;;9950.5;0.0
1;106900;COCONUT_COUPON;608;32;;;;;609;32;;;;;608.5;0.0
1;107000;COCONUT;9951;106;9950;71;;;9952;106;9953;71;;;9951.5;0.0
1;107000;COCONUT_COUPON;610;29;;;;;611;29;;;;;610.5;0.0
1;107100;COCONUT_COUPON;612;41;;;;;613;41;;;;;612.5;0.0
1;107100;COCONUT;9952;100;9951;48;;;9953;100;9954;48;;;9952.5;0.0
1;107200;COCONUT;9951;123;9950;50;;;9953;181;;;;;9952.0;0.0
1;107200;COCONUT_COUPON;612;47;;;;;613;47;;;;;612.5;0.0
1;107300;COCONUT;9951;125;9950;41;;;9953;166;;;;;9952.0;0.0
1;107300;COCONUT_COUPON;612;48;;;;;614;48;;;;;613.0;0.0
1;107400;COCONUT;9951;130;9950;41;;;9952;130;9953;41;;;9951.5;0.0
1;107400;COCONUT_COUPON;612;40;;;;;613;40;;;;;612.5;0.0
1;107500;COCONUT_COUPON;611;40;;;;;612;40;;;;;611.5;0.0
1;107500;COCONUT;9951;102;9950;42;;;9952;102;9953;42;;;9951.5;0.0
1;107600;COCONUT;9950;136;9949;62;;;9951;136;9952;62;;;9950.5;0.0
1;107600;COCONUT_COUPON;611;32;;;;;612;32;;;;;611.5;0.0
1;107700;COCONUT;9951;111;9950;52;;;9952;111;9953;52;;;9951.5;0.0
1;107700;COCONUT_COUPON;611;27;;;;;612;27;;;;;611.5;0.0
1;107800;COCONUT;9950;197;;;;;9952;118;9953;79;;;9951.0;0.0
1;107800;COCONUT_COUPON;611;37;;;;;612;37;;;;;611.5;0.0
1;107900;COCONUT_COUPON;611;44;;;;;612;44;;;;;611.5;0.0
1;107900;COCONUT;9948;190;;;;;9950;114;9951;76;;;9949.0;0.0
1;108000;COCONUT;9949;130;9948;71;;;9951;201;;;;;9950.0;0.0
1;108000;COCONUT_COUPON;610;45;;;;;611;45;;;;;610.5;0.0
1;108100;COCONUT;9950;136;9949;50;;;9952;186;;;;;9951.0;0.0
1;108100;COCONUT_COUPON;609;44;;;;;610;44;;;;;609.5;0.0
1;108200;COCONUT;9949;140;9948;70;;;9950;140;9951;70;;;9949.5;0.0
1;108200;COCONUT_COUPON;608;40;;;;;609;40;;;;;608.5;0.0
1;108300;COCONUT_COUPON;607;37;;;;;608;37;;;;;607.5;0.0
1;108300;COCONUT;9948;123;9947;63;;;9950;186;;;;;9949.0;0.0
1;108400;COCONUT;9948;195;;;;;9950;145;9951;50;;;9949.0;0.0
1;108400;COCONUT_COUPON;607;49;;;;;608;29;;;;;607.5;0.0
1;108500;COCONUT;9948;216;;;;;9950;148;9951;68;;;9949.0;0.0
1;108500;COCONUT_COUPON;607;40;;;;;608;40;;;;;607.5;0.0
1;108600;COCONUT;9950;166;;;;;9952;166;;;;;9951.0;0.0
1;108600;COCONUT_COUPON;608;40;;;;;609;40;;;;;608.5;0.0
1;108700;COCONUT_COUPON;608;2;607;37;;;609;39;;;;;608.5;0.0
1;108700;COCONUT;9951;7;9950;201;;;9952;129;9953;72;;;9951.5;0.0
1;108800;COCONUT;9951;113;9950;79;;;9952;113;9953;79;;;9951.5;0.0
1;108800;COCONUT_COUPON;608;29;;;;;609;29;;;;;608.5;0.0
1;108900;COCONUT;9953;105;9952;41;;;9954;105;9955;41;;;9953.5;0.0
1;108900;COCONUT_COUPON;609;21;;;;;610;39;;;;;609.5;0.0
1;109000;COCONUT;9952;125;9951;70;;;9954;195;;;;;9953.0;0.0
1;109000;COCONUT_COUPON;609;48;;;;;610;48;;;;;609.5;0.0
1;109100;COCONUT_COUPON;611;50;;;;;612;40;;;;;611.5;0.0
1;109100;COCONUT;9954;150;9953;68;;;9956;218;;;;;9955.0;0.0
1;109200;COCONUT;9953;199;;;;;9955;199;;;;;9954.0;0.0
1;109200;COCONUT_COUPON;611;21;;;;;612;34;;;;;611.5;0.0
1;109300;COCONUT;9953;148;9952;40;;;9954;143;9955;40;;;9953.5;0.0
1;109300;COCONUT_COUPON;612;40;;;;;613;40;;;;;612.5;0.0
1;109400;COCONUT;9952;141;9951;42;;;9953;141;9954;42;;;9952.5;0.0
1;109400;COCONUT_COUPON;611;41;;;;;612;41;;;;;611.5;0.0
1;109500;COCONUT_COUPON;612;42;;;;;613;42;;;;;612.5;0.0
1;109500;COCONUT;9950;3;9949;150;9948;51;9951;201;;;;;9950.5;0.0
1;109600;COCONUT;9950;119;9949;60;;;9951;119;9952;60;;;9950.5;0.0
1;109600;COCONUT_COUPON;612;37;;;;;613;37;;;;;612.5;0.0
1;109700;COCONUT;9950;132;9949;40;;;9951;132;9952;40;;;9950.5;0.0
1;109700;COCONUT_COUPON;611;30;;;;;612;30;;;;;611.5;0.0
1;109800;COCONUT_COUPON;613;30;;;;;614;30;;;;;613.5;0.0
1;109800;COCONUT;9952;102;9951;67;;;9953;102;9954;67;;;9952.5;0.0
1;109900;COCONUT_COUPON;613;39;;;;;614;39;;;;;613.5;0.0
1;109900;COCONUT;9953;144;9952;69;;;9954;144;9955;69;;;9953.5;0.0
1;110000;COCONUT_COUPON;614;42;;;;;615;42;;;;;614.5;0.0
1;110000;COCONUT;9954;146;9953;75;;;9956;221;;;;;9955.0;0.0
1;110100;COCONUT;9954;175;;;;;9956;114;9957;61;;;9955.0;0.0
1;110100;COCONUT_COUPON;614;56;;;;;615;47;;;;;614.5;0.0
1;110200;COCONUT_COUPON;612;2;611;39;;;613;41;;;;;612.5;0.0
1;110200;COCONUT;9955;176;;;;;9957;126;9958;50;;;9956.0;0.0
1;110300;COCONUT_COUPON;611;37;;;;;612;37;;;;;611.5;0.0
1;110300;COCONUT;9954;170;;;;;9956;123;9957;47;;;9955.0;0.0
1;110400;COCONUT_COUPON;610;30;;;;;611;30;;;;;610.5;0.0
1;110400;COCONUT;9954;127;9953;72;;;9956;199;;;;;9955.0;0.0
1;110500;COCONUT;9954;103;9953;75;;;9956;178;;;;;9955.0;0.0
1;110500;COCONUT_COUPON;610;47;;;;;611;47;;;;;610.5;0.0
1;110600;COCONUT_COUPON;610;33;;;;;611;33;;;;;610.5;0.0
1;110600;COCONUT;9956;130;9955;67;;;9957;130;9958;67;;;9956.5;0.0
1;110700;COCONUT_COUPON;610;42;;;;;611;42;;;;;610.5;0.0
1;110700;COCONUT;9956;144;9955;67;;;9958;211;;;;;9957.0;0.0
1;110800;COCONUT_COUPON;610;41;;;;;611;41;;;;;610.5;0.0
1;110800;COCONUT;9959;134;9958;51;;;9960;134;9961;51;;;9959.5;0.0
1;110900;COCONUT;9958;102;9957;75;;;9959;102;9960;75;;;9958.5;0.0
1;110900;COCONUT_COUPON;611;40;;;;;612;40;;;;;611.5;0.0
1;111000;COCONUT_COUPON;612;43;;;;;613;43;;;;;612.5;0.0
1;111000;COCONUT;9957;150;9956;61;;;9958;150;9959;61;;;9957.5;0.0
1;111100;COCONUT_COUPON;615;33;;;;;616;33;;;;;615.5;0.0
1;111100;COCONUT;9958;110;9957;72;;;9960;182;;;;;9959.0;0.0
1;111200;COCONUT_COUPON;616;26;;;;;617;26;;;;;616.5;0.0
1;111200;COCONUT;9962;100;9961;70;;;9964;170;;;;;9963.0;0.0
1;111300;COCONUT;9964;102;9963;65;;;9965;102;9966;65;;;9964.5;0.0
1;111300;COCONUT_COUPON;615;39;;;;;616;39;;;;;615.5;0.0
1;111400;COCONUT_COUPON;614;42;;;;;615;42;;;;;614.5;0.0
1;111400;COCONUT;9963;143;9962;49;;;9964;143;9965;49;;;9963.5;0.0
1;111500;COCONUT_COUPON;615;47;;;;;616;47;;;;;615.5;0.0
1;111500;COCONUT;9962;140;9961;48;;;9963;140;9964;48;;;9962.5;0.0
1;111600;COCONUT_COUPON;616;32;;;;;618;32;;;;;617.0;0.0
1;111600;COCONUT;9962;213;;;;;9964;137;9965;76;;;9963.0;0.0
1;111700;COCONUT;9962;122;9961;56;;;9963;122;9964;56;;;9962.5;0.0
1;111700;COCONUT_COUPON;614;28;;;;;615;28;;;;;614.5;0.0
1;111800;COCONUT_COUPON;614;39;;;;;616;39;;;;;615.0;0.0
1;111800;COCONUT;9962;169;;;;;9964;121;9965;48;;;9963.0;0.0
1;111900;COCONUT_COUPON;615;37;;;;;617;37;;;;;616.0;0.0
1;111900;COCONUT;9964;108;9963;60;;;9965;108;9966;60;;;9964.5;0.0
1;112000;COCONUT_COUPON;616;43;;;;;617;43;;;;;616.5;0.0
1;112000;COCONUT;9964;132;9963;49;;;9966;181;;;;;9965.0;0.0
1;112100;COCONUT;9966;136;9965;54;;;9967;136;9968;54;;;9966.5;0.0
1;112100;COCONUT_COUPON;618;31;;;;;619;31;;;;;618.5;0.0
1;112200;COCONUT_COUPON;618;41;;;;;619;41;;;;;618.5;0.0
1;112200;COCONUT;9964;163;;;;;9966;111;9967;52;;;9965.0;0.0
1;112300;COCONUT_COUPON;619;33;;;;;621;33;;;;;620.0;0.0
1;112300;COCONUT;9966;121;9965;48;;;9967;121;9968;48;;;9966.5;0.0
1;112400;COCONUT_COUPON;620;33;;;;;621;33;;;;;620.5;0.0
1;112400;COCONUT;9965;194;;;;;9967;138;9968;56;;;9966.0;0.0
1;112500;COCONUT;9965;117;9964;45;;;9967;162;;;;;9966.0;0.0
1;112500;COCONUT_COUPON;619;25;;;;;620;41;;;;;619.5;0.0
1;112600;COCONUT_COUPON;618;26;;;;;619;26;;;;;618.5;0.0
1;112600;COCONUT;9965;203;;;;;9967;129;9968;74;;;9966.0;0.0
1;112700;COCONUT_COUPON;616;41;;;;;617;41;;;;;616.5;0.0
1;112700;COCONUT;9965;106;9964;59;;;9967;165;;;;;9966.0;0.0
1;112800;COCONUT_COUPON;617;34;;;;;618;34;;;;;617.5;0.0
1;112800;COCONUT;9966;140;9965;49;;;9968;198;;;;;9967.0;0.0
1;112900;COCONUT;9965;109;9964;80;;;9966;109;9967;80;;;9965.5;0.0
1;112900;COCONUT_COUPON;617;26;;;;;618;26;;;;;617.5;0.0
1;113000;COCONUT_COUPON;617;31;;;;;618;31;;;;;617.5;0.0
1;113000;COCONUT;9964;144;;;;;9966;104;9967;40;;;9965.0;0.0
1;113100;COCONUT_COUPON;619;36;;;;;620;36;;;;;619.5;0.0
1;113100;COCONUT;9966;119;9965;67;;;9968;186;;;;;9967.0;0.0
1;113200;COCONUT_COUPON;620;37;;;;;621;37;;;;;620.5;0.0
1;113200;COCONUT;9968;6;9967;208;;;9969;136;9970;72;;;9968.5;0.0
1;113300;COCONUT;9966;134;9965;56;;;9967;134;9968;56;;;9966.5;0.0
1;113300;COCONUT_COUPON;619;37;;;;;620;37;;;;;619.5;0.0
1;113400;COCONUT_COUPON;620;15;619;22;;;621;37;;;;;620.5;0.0
1;113400;COCONUT;9965;107;9964;67;;;9967;174;;;;;9966.0;0.0
1;113500;COCONUT_COUPON;619;27;;;;;620;41;;;;;619.5;0.0
1;113500;COCONUT;9965;6;9964;169;;;9966;123;9967;46;;;9965.5;0.0
1;113600;COCONUT_COUPON;617;40;;;;;618;40;;;;;617.5;0.0
1;113600;COCONUT;9963;148;9962;69;;;9965;217;;;;;9964.0;0.0
1;113700;COCONUT;9959;140;9958;80;;;9960;140;9961;80;;;9959.5;0.0
1;113700;COCONUT_COUPON;616;44;;;;;617;44;;;;;616.5;0.0
1;113800;COCONUT_COUPON;615;34;;;;;617;34;;;;;616.0;0.0
1;113800;COCONUT;9958;150;9957;70;;;9959;150;9960;70;;;9958.5;0.0
1;113900;COCONUT_COUPON;614;29;;;;;616;29;;;;;615.0;0.0
1;113900;COCONUT;9956;112;9955;75;;;9957;112;9958;75;;;9956.5;0.0
1;114000;COCONUT_COUPON;615;41;;;;;616;41;;;;;615.5;0.0
1;114000;COCONUT;9956;201;;;;;9958;129;9959;72;;;9957.0;0.0
1;114100;COCONUT;9957;142;9956;57;;;9959;199;;;;;9958.0;0.0
1;114100;COCONUT_COUPON;614;34;;;;;615;34;;;;;614.5;0.0
1;114200;COCONUT;9958;127;9957;58;;;9959;136;9960;58;;;9958.5;0.0
1;114200;COCONUT_COUPON;615;41;;;;;616;41;;;;;615.5;0.0
1;114300;COCONUT_COUPON;615;41;;;;;616;41;;;;;615.5;0.0
1;114300;COCONUT;9957;100;9956;66;;;9959;166;;;;;9958.0;0.0
1;114400;COCONUT_COUPON;613;32;;;;;614;32;;;;;613.5;0.0
1;114400;COCONUT;9957;102;9956;43;;;9958;102;9959;43;;;9957.5;0.0
1;114500;COCONUT_COUPON;612;36;;;;;613;36;;;;;612.5;0.0
1;114500;COCONUT;9958;184;;;;;9960;109;9961;75;;;9959.0;0.0
1;114600;COCONUT;9958;147;9957;73;;;9959;147;9960;73;;;9958.5;0.0
1;114600;COCONUT_COUPON;613;35;;;;;614;35;;;;;613.5;0.0
1;114700;COCONUT;9958;137;9957;70;;;9959;132;9960;70;;;9958.5;0.0
1;114700;COCONUT_COUPON;612;38;;;;;613;38;;;;;612.5;0.0
1;114800;COCONUT;9956;113;9955;75;;;9958;188;;;;;9957.0;0.0
1;114800;COCONUT_COUPON;610;36;;;;;612;36;;;;;611.0;0.0
1;114900;COCONUT_COUPON;610;44;;;;;611;44;;;;;610.5;0.0
1;114900;COCONUT;9956;128;9955;45;;;9957;128;9958;45;;;9956.5;0.0
1;115000;COCONUT;9956;108;9955;53;;;9957;108;9958;53;;;9956.5;0.0
1;115000;COCONUT_COUPON;610;39;;;;;611;39;;;;;610.5;0.0
1;115100;COCONUT;9956;136;9955;75;;;9958;211;;;;;9957.0;0.0
1;115100;COCONUT_COUPON;610;38;;;;;611;38;;;;;610.5;0.0
1;115200;COCONUT;9954;145;9953;43;;;9955;145;9956;43;;;9954.5;0.0
1;115200;COCONUT_COUPON;609;47;;;;;611;47;;;;;610.0;0.0
1;115300;COCONUT_COUPON;609;42;;;;;610;32;;;;;609.5;0.0
1;115300;COCONUT;9954;145;9953;68;;;9956;213;;;;;9955.0;0.0
1;115400;COCONUT;9955;144;9954;59;;;9956;144;9957;59;;;9955.5;0.0
1;115400;COCONUT_COUPON;610;40;;;;;611;40;;;;;610.5;0.0
1;115500;COCONUT;9955;195;;;;;9957;139;9958;56;;;9956.0;0.0
1;115500;COCONUT_COUPON;610;34;;;;;611;34;;;;;610.5;0.0
1;115600;COCONUT;9955;138;9954;40;;;9956;138;9957;40;;;9955.5;0.0
1;115600;COCONUT_COUPON;611;17;610;17;;;612;34;;;;;611.5;0.0
1;115700;COCONUT_COUPON;611;34;;;;;612;34;;;;;611.5;0.0
1;115700;COCONUT;9955;143;9954;65;;;9956;143;9957;65;;;9955.5;0.0
1;115800;COCONUT;9955;141;9954;65;;;9956;141;9957;65;;;9955.5;0.0
1;115800;COCONUT_COUPON;611;36;;;;;612;36;;;;;611.5;0.0
1;115900;COCONUT;9954;198;;;;;9956;131;9957;67;;;9955.0;0.0
1;115900;COCONUT_COUPON;611;47;;;;;612;47;;;;;611.5;0.0
1;116000;COCONUT;9955;115;9954;50;;;9956;115;9957;50;;;9955.5;0.0
1;116000;COCONUT_COUPON;613;47;;;;;614;47;;;;;613.5;0.0
1;116100;COCONUT_COUPON;611;33;;;;;612;33;;;;;611.5;0.0
1;116100;COCONUT;9953;111;9952;45;;;9955;156;;;;;9954.0;0.0
1;116200;COCONUT;9952;150;9951;61;;;9953;150;9954;61;;;9952.5;0.0
1;116200;COCONUT_COUPON;610;34;;;;;611;34;;;;;610.5;0.0
1;116300;COCONUT;9951;196;;;;;9953;140;9954;56;;;9952.0;0.0
1;116300;COCONUT_COUPON;611;46;;;;;613;46;;;;;612.0;0.0
1;116400;COCONUT;9951;104;9950;73;;;9952;104;9953;73;;;9951.5;0.0
