day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;303600;STARFRUIT;4960;26;;;;;4961;1;4965;1;4967;26;4960.5;0.0
-2;303700;STARFRUIT;4961;27;;;;;4962;4;4968;27;;;4961.5;0.0
-2;303700;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;0.0
-2;303800;STARFRUIT;4962;1;4961;24;;;4968;25;;;;;4965.0;0.0
-2;303800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;303900;STARFRUIT;4961;24;;;;;4962;3;4968;26;;;4961.5;0.0
-2;303900;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;304000;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;304000;STARFRUIT;4962;4;4961;23;;;4968;23;;;;;4965.0;0.0
-2;304100;STARFRUIT;4962;7;4961;22;;;4968;22;;;;;4965.0;0.0
-2;304100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;304200;STARFRUIT;4961;32;;;;;4962;4;4968;32;;;4961.5;0.0
-2;304200;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;304300;STARFRUIT;4961;28;;;;;4967;28;;;;;4964.0;0.0
-2;304300;AMETHYSTS;9998;9;9995;28;;;10005;28;;;;;10001.5;0.0
-2;304400;AMETHYSTS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;0.0
-2;304400;STARFRUIT;4960;25;;;;;4965;7;4967;25;;;4962.5;0.0
-2;304500;STARFRUIT;4960;29;;;;;4965;1;4967;29;;;4962.5;0.0
-2;304500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;304600;STARFRUIT;4960;6;4959;25;;;4966;27;;;;;4963.0;0.0
-2;304600;AMETHYSTS;9996;2;9995;25;;;10002;5;10004;2;10005;25;9999.0;0.0
-2;304700;STARFRUIT;4959;23;;;;;4964;1;4966;23;;;4961.5;0.0
-2;304700;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;0.0
-2;304800;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-2;304800;STARFRUIT;4960;5;4959;21;;;4965;1;4966;20;;;4962.5;0.0
-2;304900;STARFRUIT;4959;26;;;;;4966;26;;;;;4962.5;0.0
-2;304900;AMETHYSTS;10002;1;9998;8;9996;1;10004;1;10005;25;;;10003.0;0.0
-2;305000;STARFRUIT;4959;24;;;;;4966;24;;;;;4962.5;0.0
-2;305000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;305100;STARFRUIT;4960;3;4959;27;;;4965;2;4966;25;;;4962.5;0.0
-2;305100;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;0.0
-2;305200;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;0.0
-2;305200;STARFRUIT;4959;3;4958;27;;;4965;28;;;;;4962.0;0.0
-2;305300;STARFRUIT;4959;1;4958;20;;;4965;21;;;;;4962.0;0.0
-2;305300;AMETHYSTS;9996;1;9995;20;;;10002;3;10004;1;10005;20;9999.0;0.0
-2;305400;STARFRUIT;4958;25;;;;;4965;25;;;;;4961.5;0.0
-2;305400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;305500;STARFRUIT;4959;32;;;;;4965;2;4966;30;;;4962.0;0.0
-2;305500;AMETHYSTS;9996;2;9995;30;;;9998;1;10002;5;10004;2;9997.0;0.0
-2;305600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;305600;STARFRUIT;4958;27;;;;;4965;27;;;;;4961.5;0.0
-2;305700;STARFRUIT;4958;23;;;;;4961;5;4963;7;4965;23;4959.5;0.0
-2;305700;AMETHYSTS;9996;2;9995;21;;;10000;5;10004;2;10005;21;9998.0;0.0
-2;305800;STARFRUIT;4958;20;;;;;4965;20;;;;;4961.5;0.0
-2;305800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;305900;STARFRUIT;4959;1;4958;29;;;4965;30;;;;;4962.0;0.0
-2;305900;AMETHYSTS;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;0.0
-2;306000;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-2;306000;STARFRUIT;4959;31;;;;;4960;1;4964;5;4966;31;4959.5;0.0
-2;306100;STARFRUIT;4960;25;;;;;4967;25;;;;;4963.5;0.0
-2;306100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;306200;STARFRUIT;4960;22;;;;;4966;1;4967;21;;;4963.0;0.0
-2;306200;AMETHYSTS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;0.0
-2;306300;STARFRUIT;4961;2;4960;22;;;4967;24;;;;;4964.0;0.0
-2;306300;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
-2;306400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;306400;STARFRUIT;4961;31;;;;;4967;31;;;;;4964.0;0.0
-2;306500;STARFRUIT;4966;1;4961;1;4960;21;4967;22;;;;;4966.5;0.0
-2;306500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;306600;STARFRUIT;4961;2;4960;22;;;4967;24;;;;;4964.0;0.0
-2;306600;AMETHYSTS;9996;2;9995;22;;;10002;1;10004;2;10005;22;9999.0;0.0
-2;306700;STARFRUIT;4961;5;4960;23;;;4967;23;;;;;4964.0;0.0
-2;306700;AMETHYSTS;9995;23;;;;;9998;2;10005;23;;;9996.5;0.0
-2;306800;AMETHYSTS;9995;21;;;;;9998;7;10002;3;10005;21;9996.5;0.0
-2;306800;STARFRUIT;4960;21;;;;;4967;21;;;;;4963.5;0.0
-2;306900;STARFRUIT;4960;27;;;;;4965;7;4967;27;;;4962.5;0.0
-2;306900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;307000;STARFRUIT;4960;26;;;;;4967;26;;;;;4963.5;0.0
-2;307000;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;307100;STARFRUIT;4965;5;4961;24;;;4966;3;4967;2;4968;22;4965.5;0.0
-2;307100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;307200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;307200;STARFRUIT;4961;21;;;;;4967;21;;;;;4964.0;0.0
-2;307300;STARFRUIT;4961;28;;;;;4966;5;4967;1;4968;27;4963.5;0.0
-2;307300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;307400;STARFRUIT;4961;28;;;;;4966;7;4968;28;;;4963.5;0.0
-2;307400;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;0.0
-2;307500;STARFRUIT;4961;3;4960;24;;;4967;24;;;;;4964.0;0.0
-2;307500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;307600;STARFRUIT;4961;8;4960;21;;;4967;23;;;;;4964.0;0.0
-2;307600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;307700;STARFRUIT;4960;25;;;;;4966;1;4967;24;;;4963.0;0.0
-2;307700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;307800;STARFRUIT;4960;2;4959;21;;;4966;21;;;;;4963.0;0.0
-2;307800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;307900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;307900;STARFRUIT;4960;28;;;;;4966;2;4967;26;;;4963.0;0.0
-2;308000;STARFRUIT;4961;9;4960;28;;;4967;29;;;;;4964.0;0.0
-2;308000;AMETHYSTS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
-2;308100;STARFRUIT;4960;25;;;;;4967;25;;;;;4963.5;0.0
-2;308100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;308200;STARFRUIT;4960;7;4959;26;;;4966;27;;;;;4963.0;0.0
-2;308200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;308300;AMETHYSTS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
-2;308300;STARFRUIT;4959;30;;;;;4960;1;4966;30;;;4959.5;0.0
-2;308400;STARFRUIT;4960;5;4959;24;;;4966;24;;;;;4963.0;0.0
-2;308400;AMETHYSTS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-2;308500;STARFRUIT;4959;25;;;;;4965;1;4966;25;;;4962.0;0.0
-2;308500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;308600;STARFRUIT;4958;23;;;;;4965;24;;;;;4961.5;0.0
-2;308600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;308700;AMETHYSTS;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;0.0
-2;308700;STARFRUIT;4958;25;;;;;4964;1;4965;24;;;4961.0;0.0
-2;308800;STARFRUIT;4959;2;4958;28;;;4965;30;;;;;4962.0;0.0
-2;308800;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;308900;STARFRUIT;4958;28;;;;;4965;28;;;;;4961.5;0.0
-2;308900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;309000;STARFRUIT;4958;26;;;;;4963;8;4965;26;;;4960.5;0.0
-2;309000;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;0.0
-2;309100;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;309100;STARFRUIT;4958;31;;;;;4965;31;;;;;4961.5;0.0
-2;309200;STARFRUIT;4958;24;;;;;4965;24;;;;;4961.5;0.0
-2;309200;AMETHYSTS;9998;2;9995;24;;;10005;24;;;;;10001.5;0.0
-2;309300;STARFRUIT;4959;29;;;;;4965;22;;;;;4962.0;0.0
-2;309300;AMETHYSTS;9996;1;9995;21;;;10002;10;10004;1;10005;21;9999.0;0.0
-2;309400;STARFRUIT;4959;20;;;;;4966;20;;;;;4962.5;0.0
-2;309400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;309500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;309500;STARFRUIT;4959;29;;;;;4966;29;;;;;4962.5;0.0
-2;309600;STARFRUIT;4959;28;;;;;4966;28;;;;;4962.5;0.0
-2;309600;AMETHYSTS;9998;3;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
-2;309700;STARFRUIT;4960;1;4959;29;;;4966;30;;;;;4963.0;0.0
-2;309700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;309800;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;0.0
-2;309800;STARFRUIT;4960;3;4959;22;;;4965;1;4966;21;;;4962.5;0.0
-2;309900;AMETHYSTS;9995;20;;;;;9998;4;10005;20;;;9996.5;0.0
-2;309900;STARFRUIT;4963;4;4958;20;;;4965;20;;;;;4964.0;0.0
-2;310000;STARFRUIT;4959;3;4958;23;;;4965;23;;;;;4962.0;0.0
-2;310000;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;0.0
-2;310100;AMETHYSTS;9996;1;9995;20;;;10002;6;10004;1;10005;20;9999.0;0.0
-2;310100;STARFRUIT;4959;8;4958;21;;;4965;21;;;;;4962.0;0.0
-2;310200;AMETHYSTS;10002;3;9998;9;9995;24;10005;24;;;;;10003.5;0.0
-2;310200;STARFRUIT;4958;24;;;;;4965;24;;;;;4961.5;0.0
-2;310300;AMETHYSTS;9996;1;9995;25;;;10000;2;10002;8;10004;1;9998.0;0.0
-2;310300;STARFRUIT;4959;1;4958;25;;;4961;2;4965;26;;;4960.0;0.0
-2;310400;STARFRUIT;4958;27;;;;;4964;2;4965;25;;;4961.0;0.0
-2;310400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;310500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;310500;STARFRUIT;4958;21;;;;;4964;1;4965;20;;;4961.0;0.0
-2;310600;AMETHYSTS;9995;24;;;;;10002;3;10005;24;;;9998.5;0.0
-2;310600;STARFRUIT;4958;24;;;;;4964;24;;;;;4961.0;0.0
-2;310700;AMETHYSTS;10000;2;9996;1;9995;30;10004;1;10005;30;;;10002.0;0.0
-2;310700;STARFRUIT;4961;2;4958;31;;;4964;1;4965;30;;;4962.5;0.0
-2;310800;STARFRUIT;4963;1;4957;29;;;4964;29;;;;;4963.5;0.0
-2;310800;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
-2;310900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;310900;STARFRUIT;4958;1;4957;27;;;4964;27;;;;;4961.0;0.0
-2;311000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;311000;STARFRUIT;4957;29;;;;;4964;29;;;;;4960.5;0.0
-2;311100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;311100;STARFRUIT;4957;23;;;;;4958;1;4964;23;;;4957.5;0.0
-2;311200;STARFRUIT;4958;1;4957;30;;;4964;31;;;;;4961.0;0.0
-2;311200;AMETHYSTS;10002;8;9998;3;9996;1;10004;1;10005;30;;;10003.0;0.0
-2;311300;AMETHYSTS;9998;5;9996;1;9995;26;10000;5;10004;1;10005;26;9999.0;0.0
-2;311300;STARFRUIT;4958;27;;;;;4961;5;4964;1;4965;26;4959.5;0.0
-2;311400;AMETHYSTS;9996;1;9995;24;;;10002;10;10004;1;10005;24;9999.0;0.0
-2;311400;STARFRUIT;4957;25;;;;;4964;25;;;;;4960.5;0.0
-2;311500;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;311500;STARFRUIT;4957;28;;;;;4962;8;4964;28;;;4959.5;0.0
-2;311600;STARFRUIT;4958;4;4957;22;;;4960;2;4964;22;;;4959.0;0.0
-2;311600;AMETHYSTS;9996;1;9995;21;;;10000;2;10004;1;10005;21;9998.0;0.0
-2;311700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;311700;STARFRUIT;4958;6;4957;21;;;4964;23;;;;;4961.0;0.0
-2;311800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;311800;STARFRUIT;4958;6;4957;24;;;4964;25;;;;;4961.0;0.0
-2;311900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;311900;STARFRUIT;4957;26;;;;;4964;26;;;;;4960.5;0.0
-2;312000;STARFRUIT;4957;26;;;;;4962;4;4964;26;;;4959.5;0.0
-2;312000;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;312100;STARFRUIT;4958;2;4957;27;;;4964;29;;;;;4961.0;0.0
-2;312100;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;0.0
-2;312200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;312200;STARFRUIT;4957;30;;;;;4958;2;4963;1;4964;29;4957.5;0.0
-2;312300;STARFRUIT;4957;29;;;;;4963;2;4964;27;;;4960.0;0.0
-2;312300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;312400;STARFRUIT;4957;21;;;;;4962;5;4964;21;;;4959.5;0.0
-2;312400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;312500;STARFRUIT;4963;1;4957;21;;;4964;21;;;;;4963.5;0.0
-2;312500;AMETHYSTS;9995;21;;;;;10002;5;10005;21;;;9998.5;0.0
-2;312600;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;312600;STARFRUIT;4957;26;;;;;4963;26;;;;;4960.0;0.0
-2;312700;STARFRUIT;4957;32;;;;;4963;32;;;;;4960.0;0.0
-2;312700;AMETHYSTS;9998;8;9996;2;9995;30;10004;2;10005;30;;;10001.0;0.0
-2;312800;STARFRUIT;4956;28;;;;;4963;28;;;;;4959.5;0.0
-2;312800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;312900;STARFRUIT;4956;30;;;;;4963;30;;;;;4959.5;0.0
-2;312900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;313000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;313000;STARFRUIT;4957;25;;;;;4963;1;4964;24;;;4960.0;0.0
-2;313100;STARFRUIT;4957;30;;;;;4964;31;;;;;4960.5;0.0
-2;313100;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;313200;STARFRUIT;4957;28;;;;;4963;2;4964;27;;;4960.0;0.0
-2;313200;AMETHYSTS;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;0.0
-2;313300;STARFRUIT;4956;30;;;;;4963;30;;;;;4959.5;0.0
-2;313300;AMETHYSTS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;0.0
-2;313400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;313400;STARFRUIT;4956;2;4955;26;;;4962;28;;;;;4959.0;0.0
-2;313500;STARFRUIT;4956;2;4955;23;;;4960;6;4962;25;;;4958.0;0.0
-2;313500;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;0.0
-2;313600;STARFRUIT;4955;21;;;;;4960;8;4962;21;;;4957.5;0.0
-2;313600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;313700;STARFRUIT;4955;2;4954;26;;;4959;6;4961;28;;;4957.0;0.0
-2;313700;AMETHYSTS;9996;2;9995;26;;;9998;2;10004;2;10005;26;9997.0;0.0
-2;313800;AMETHYSTS;9996;1;9995;22;;;10002;10;10004;1;10005;22;9999.0;0.0
-2;313800;STARFRUIT;4955;23;;;;;4962;23;;;;;4958.5;0.0
-2;313900;STARFRUIT;4955;1;4954;24;;;4961;25;;;;;4958.0;0.0
-2;313900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;314000;STARFRUIT;4955;23;;;;;4961;1;4962;22;;;4958.0;0.0
-2;314000;AMETHYSTS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;0.0
-2;314100;STARFRUIT;4954;23;;;;;4961;23;;;;;4957.5;0.0
-2;314100;AMETHYSTS;9996;1;9995;22;;;10002;6;10004;1;10005;22;9999.0;0.0
-2;314200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;314200;STARFRUIT;4958;2;4954;25;;;4961;25;;;;;4959.5;0.0
-2;314300;STARFRUIT;4955;2;4954;24;;;4961;26;;;;;4958.0;0.0
-2;314300;AMETHYSTS;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
-2;314400;STARFRUIT;4955;29;;;;;4961;29;;;;;4958.0;0.0
-2;314400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;314500;STARFRUIT;4955;27;;;;;4958;3;4962;27;;;4956.5;0.0
-2;314500;AMETHYSTS;9995;27;;;;;10000;3;10002;9;10005;27;9997.5;0.0
-2;314600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;314600;STARFRUIT;4956;23;;;;;4963;23;;;;;4959.5;0.0
-2;314700;STARFRUIT;4955;24;;;;;4962;24;;;;;4958.5;0.0
-2;314700;AMETHYSTS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;0.0
-2;314800;STARFRUIT;4955;24;;;;;4962;24;;;;;4958.5;0.0
-2;314800;AMETHYSTS;9998;6;9995;24;;;10005;24;;;;;10001.5;0.0
-2;314900;STARFRUIT;4956;1;4955;20;;;4960;1;4962;21;;;4958.0;0.0
-2;314900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;315000;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;315000;STARFRUIT;4956;25;;;;;4962;2;4963;23;;;4959.0;0.0
-2;315100;STARFRUIT;4957;1;4956;25;;;4961;1;4963;26;;;4959.0;0.0
-2;315100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;315200;STARFRUIT;4957;7;4956;24;;;4963;25;;;;;4960.0;0.0
-2;315200;AMETHYSTS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-2;315300;STARFRUIT;4957;24;;;;;4964;24;;;;;4960.5;0.0
-2;315300;AMETHYSTS;9995;24;;;;;10002;1;10005;24;;;9998.5;0.0
-2;315400;AMETHYSTS;10002;5;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
-2;315400;STARFRUIT;4958;2;4957;29;;;4964;31;;;;;4961.0;0.0
-2;315500;STARFRUIT;4958;1;4957;26;;;4962;2;4964;27;;;4960.0;0.0
-2;315500;AMETHYSTS;9998;2;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-2;315600;STARFRUIT;4958;27;;;;;4964;2;4965;25;;;4961.0;0.0
-2;315600;AMETHYSTS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;0.0
-2;315700;STARFRUIT;4958;1;4957;23;;;4964;24;;;;;4961.0;0.0
-2;315700;AMETHYSTS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-2;315800;AMETHYSTS;10000;6;9996;2;9995;26;10002;1;10004;2;10005;26;10001.0;0.0
-2;315800;STARFRUIT;4963;1;4962;10;4960;6;4964;28;;;;;4963.5;0.0
-2;315900;STARFRUIT;4958;24;;;;;4964;24;;;;;4961.0;0.0
-2;315900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;316000;STARFRUIT;4957;28;;;;;4964;28;;;;;4960.5;0.0
-2;316000;AMETHYSTS;9998;10;9995;28;;;10005;28;;;;;10001.5;0.0
-2;316100;STARFRUIT;4957;27;;;;;4964;27;;;;;4960.5;0.0
-2;316100;AMETHYSTS;9995;27;;;;;9998;4;10005;27;;;9996.5;0.0
-2;316200;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;316200;STARFRUIT;4958;22;;;;;4964;2;4965;20;;;4961.0;0.0
-2;316300;STARFRUIT;4959;3;4958;30;;;4964;2;4965;28;;;4961.5;0.0
-2;316300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;316400;STARFRUIT;4960;6;4959;23;;;4965;2;4966;21;;;4962.5;0.0
-2;316400;AMETHYSTS;9998;1;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
-2;316500;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;316500;STARFRUIT;4959;22;;;;;4966;22;;;;;4962.5;0.0
-2;316600;STARFRUIT;4960;8;4959;25;;;4966;25;;;;;4963.0;0.0
-2;316600;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;316700;STARFRUIT;4960;2;4959;25;;;4966;25;;;;;4963.0;0.0
-2;316700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;316800;STARFRUIT;4961;1;4960;25;;;4966;1;4967;24;;;4963.5;0.0
-2;316800;AMETHYSTS;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-2;316900;AMETHYSTS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-2;316900;STARFRUIT;4965;1;4960;28;;;4966;1;4967;27;;;4965.5;0.0
-2;317000;STARFRUIT;4961;7;4960;29;;;4967;29;;;;;4964.0;0.0
-2;317000;AMETHYSTS;9998;6;9995;29;;;10005;29;;;;;10001.5;0.0
-2;317100;STARFRUIT;4960;6;4959;28;;;4966;28;;;;;4963.0;0.0
-2;317100;AMETHYSTS;9995;28;;;;;10002;7;10005;28;;;9998.5;0.0
-2;317200;STARFRUIT;4960;24;;;;;4967;24;;;;;4963.5;0.0
-2;317200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;317300;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;317300;STARFRUIT;4960;24;;;;;4966;1;4967;23;;;4963.0;0.0
-2;317400;STARFRUIT;4960;26;;;;;4966;27;;;;;4963.0;0.0
-2;317400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;317500;STARFRUIT;4960;5;4959;21;;;4966;21;;;;;4963.0;0.0
-2;317500;AMETHYSTS;9995;21;;;;;10002;4;10005;21;;;9998.5;0.0
-2;317600;STARFRUIT;4960;5;4959;29;;;4966;29;;;;;4963.0;0.0
-2;317600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;317700;AMETHYSTS;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;0.0
-2;317700;STARFRUIT;4959;27;;;;;4965;2;4966;25;;;4962.0;0.0
-2;317800;STARFRUIT;4959;2;4958;22;;;4965;24;;;;;4962.0;0.0
-2;317800;AMETHYSTS;9996;2;9995;22;;;9998;3;10004;2;10005;22;9997.0;0.0
-2;317900;STARFRUIT;4959;32;;;;;4964;6;4966;32;;;4961.5;0.0
-2;317900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;318000;STARFRUIT;4959;20;;;;;4966;20;;;;;4962.5;0.0
-2;318000;AMETHYSTS;9995;20;;;;;9998;1;10005;20;;;9996.5;0.0
-2;318100;AMETHYSTS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;0.0
-2;318100;STARFRUIT;4960;25;;;;;4966;2;4967;23;;;4963.0;0.0
-2;318200;STARFRUIT;4959;31;;;;;4966;31;;;;;4962.5;0.0
-2;318200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;318300;STARFRUIT;4960;31;;;;;4965;6;4966;2;4967;29;4962.5;0.0
-2;318300;AMETHYSTS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;0.0
-2;318400;STARFRUIT;4960;22;;;;;4967;22;;;;;4963.5;0.0
-2;318400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;318500;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
-2;318500;STARFRUIT;4961;21;;;;;4966;3;4968;21;;;4963.5;0.0
-2;318600;STARFRUIT;4962;3;4961;20;;;4968;20;;;;;4965.0;0.0
-2;318600;AMETHYSTS;9995;20;;;;;9998;10;10005;20;;;9996.5;0.0
-2;318700;AMETHYSTS;9995;24;;;;;10002;8;10005;24;;;9998.5;0.0
-2;318700;STARFRUIT;4966;1;4960;24;;;4967;24;;;;;4966.5;0.0
