timestamp;buyer;seller;symbol;currency;price;quantity
68600;;;STARFRUIT;SEASHELLS;4984.0;1
68900;;;STARFRUIT;SEASHELLS;4990.0;1
69100;;;STARFRUIT;SEASHELLS;4986.0;8
69100;;;STARFRUIT;SEASHELLS;4990.0;1
69100;SUBMISSION;;STARFRUIT;SEASHELLS;4986.0;1
69200;;;STARFRUIT;SEASHELLS;4989.0;2
69200;;;STARFRUIT;SEASHELLS;4990.0;1
69300;;;STARFRUIT;SEASHELLS;4990.0;1
69300;;;AMETHYSTS;SEASHELLS;9998.0;1
69400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
69600;;;STARFRUIT;SEASHELLS;4985.0;1
69700;;;AMETHYSTS;SEASHELLS;9996.0;1
69700;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;1
69700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
69700;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;2
70100;SUBMISSION;;STARFRUIT;SEASHELLS;4985.0;1
70300;;;AMETHYSTS;SEASHELLS;9998.0;2
70600;SUBMISSION;;AMETHYSTS;SEASHELLS;9996.0;1
70600;;;AMETHYSTS;SEASHELLS;9996.0;1
70600;SUBMISSION;;STARFRUIT;SEASHELLS;4986.0;2
70800;SUBMISSION;;STARFRUIT;SEASHELLS;4984.0;1
70800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
71200;;;STARFRUIT;SEASHELLS;4983.0;1
71200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
71500;SUBMISSION;;STARFRUIT;SEASHELLS;4985.0;3
71500;;;AMETHYSTS;SEASHELLS;10002.0;3
71500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
71700;SUBMISSION;;STARFRUIT;SEASHELLS;4986.0;8
71800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
71900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
72000;;;STARFRUIT;SEASHELLS;4989.0;1
72200;;;STARFRUIT;SEASHELLS;4988.0;3
72400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
72500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
72500;;SUBMISSION;STARFRUIT;SEASHELLS;4990.0;1
72600;;;STARFRUIT;SEASHELLS;4986.0;4
72900;;SUBMISSION;STARFRUIT;SEASHELLS;4988.0;1
72900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
73000;;;STARFRUIT;SEASHELLS;4984.0;1
73000;;;AMETHYSTS;SEASHELLS;10002.0;1
73100;;;AMETHYSTS;SEASHELLS;10002.0;1
73400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
73900;;;STARFRUIT;SEASHELLS;4983.0;5
73900;SUBMISSION;;STARFRUIT;SEASHELLS;4983.0;3
74000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
74300;;;STARFRUIT;SEASHELLS;4982.0;1
74600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
74900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
75000;;SUBMISSION;STARFRUIT;SEASHELLS;4987.0;1
75000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
75000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;9
75200;;SUBMISSION;STARFRUIT;SEASHELLS;4986.0;3
75500;;;STARFRUIT;SEASHELLS;4983.0;2
75500;;;AMETHYSTS;SEASHELLS;9996.0;2
75600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
75900;;;STARFRUIT;SEASHELLS;4982.0;6
76100;;;AMETHYSTS;SEASHELLS;9998.0;1
76100;;SUBMISSION;STARFRUIT;SEASHELLS;4985.0;21
76200;;;STARFRUIT;SEASHELLS;4983.0;14
76900;;;STARFRUIT;SEASHELLS;4984.0;5
77000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;2
77000;;;STARFRUIT;SEASHELLS;4990.0;2
77100;;;STARFRUIT;SEASHELLS;4987.0;2
77200;;;STARFRUIT;SEASHELLS;4989.0;1
77200;;;STARFRUIT;SEASHELLS;4984.0;1
77600;;;STARFRUIT;SEASHELLS;4984.0;3
77600;;;STARFRUIT;SEASHELLS;4984.0;2
77900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
78000;;;AMETHYSTS;SEASHELLS;9998.0;1
78000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;10
78100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
78100;;;STARFRUIT;SEASHELLS;4984.0;1
78100;;;STARFRUIT;SEASHELLS;4985.0;3
78500;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;11
78700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
78800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
78900;;;STARFRUIT;SEASHELLS;4988.0;1
78900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
79000;;;STARFRUIT;SEASHELLS;4984.0;3
79100;;;STARFRUIT;SEASHELLS;4983.0;1
79200;;;STARFRUIT;SEASHELLS;4985.0;5
79200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
79400;;;STARFRUIT;SEASHELLS;4982.0;1
79600;SUBMISSION;;STARFRUIT;SEASHELLS;4982.0;13
79800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
79900;;;STARFRUIT;SEASHELLS;4981.0;1
79900;;;AMETHYSTS;SEASHELLS;9998.0;3
80100;;SUBMISSION;STARFRUIT;SEASHELLS;4985.0;4
80500;;;STARFRUIT;SEASHELLS;4984.0;6
80600;;;STARFRUIT;SEASHELLS;4985.0;4
80900;;;STARFRUIT;SEASHELLS;4982.0;1
81100;;;STARFRUIT;SEASHELLS;4986.0;1
81400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;12
81800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
81900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
82200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
82500;;;STARFRUIT;SEASHELLS;4981.0;1
82600;;;STARFRUIT;SEASHELLS;4982.0;1
82600;SUBMISSION;;STARFRUIT;SEASHELLS;4982.0;3
82800;;;AMETHYSTS;SEASHELLS;10002.0;1
82800;;SUBMISSION;STARFRUIT;SEASHELLS;4986.0;1
82900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
83100;;;STARFRUIT;SEASHELLS;4983.0;3
83100;;;STARFRUIT;SEASHELLS;4983.0;1
83100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
83400;;SUBMISSION;STARFRUIT;SEASHELLS;4985.0;11
83700;;;STARFRUIT;SEASHELLS;4982.0;1
84000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
84100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;9
84200;;;STARFRUIT;SEASHELLS;4982.0;1
84200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
84300;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;7
84500;;;STARFRUIT;SEASHELLS;4983.0;1
84600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
85000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
85100;;;STARFRUIT;SEASHELLS;4989.0;14
85100;;;STARFRUIT;SEASHELLS;4982.0;13
85600;;;STARFRUIT;SEASHELLS;4987.0;4
85700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
85800;;;STARFRUIT;SEASHELLS;4983.0;1
85900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
86100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
86200;;;STARFRUIT;SEASHELLS;4984.0;3
86700;;;STARFRUIT;SEASHELLS;4983.0;1
86700;;;AMETHYSTS;SEASHELLS;9998.0;1
86800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
87200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;8
87400;SUBMISSION;;STARFRUIT;SEASHELLS;4983.0;1
87700;;;STARFRUIT;SEASHELLS;4982.0;1
87900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
87900;;SUBMISSION;STARFRUIT;SEASHELLS;4988.0;1
88000;;;STARFRUIT;SEASHELLS;4983.0;2
88000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
88100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
88100;;;STARFRUIT;SEASHELLS;4991.0;8
88200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
88300;;;STARFRUIT;SEASHELLS;4985.0;1
88500;;;STARFRUIT;SEASHELLS;4991.0;1
88500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;9
88900;;;STARFRUIT;SEASHELLS;4984.0;1
89100;;;AMETHYSTS;SEASHELLS;9998.0;1
89100;;;STARFRUIT;SEASHELLS;4984.0;1
89200;;;AMETHYSTS;SEASHELLS;10002.0;1
89600;;;STARFRUIT;SEASHELLS;4989.0;2
89600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
89600;;;STARFRUIT;SEASHELLS;4989.0;6
89800;;;STARFRUIT;SEASHELLS;4984.0;1
89900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
89900;;;STARFRUIT;SEASHELLS;4984.0;2
90000;;;AMETHYSTS;SEASHELLS;9998.0;1
90100;;;AMETHYSTS;SEASHELLS;10002.0;3
90300;;;AMETHYSTS;SEASHELLS;9998.0;1
90700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
90900;;;STARFRUIT;SEASHELLS;4990.0;1
91000;;;STARFRUIT;SEASHELLS;4990.0;1
91100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
91100;;;STARFRUIT;SEASHELLS;4985.0;1
91200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
91200;;;STARFRUIT;SEASHELLS;4985.0;1
91500;;;STARFRUIT;SEASHELLS;4986.0;15
91700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
91700;;;STARFRUIT;SEASHELLS;4990.0;4
91700;;;STARFRUIT;SEASHELLS;4991.0;1
92100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
92200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
92200;;;STARFRUIT;SEASHELLS;4986.0;2
92200;;;STARFRUIT;SEASHELLS;4987.0;1
92200;;;STARFRUIT;SEASHELLS;4987.0;7
92300;;;STARFRUIT;SEASHELLS;4993.0;12
92300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
92700;;;STARFRUIT;SEASHELLS;4987.0;1
92700;;;AMETHYSTS;SEASHELLS;10002.0;2
92700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
92700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
92700;;;STARFRUIT;SEASHELLS;4986.0;1
92900;;;AMETHYSTS;SEASHELLS;9998.0;1
92900;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;1
93100;;;STARFRUIT;SEASHELLS;4990.0;3
93200;;;STARFRUIT;SEASHELLS;4990.0;1
93200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
93300;;;STARFRUIT;SEASHELLS;4990.0;1
93400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;7
93400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
93600;;SUBMISSION;STARFRUIT;SEASHELLS;4992.0;1
93600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
93700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
93800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
94000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
94200;;;AMETHYSTS;SEASHELLS;10002.0;1
94300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
94400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
94400;;;STARFRUIT;SEASHELLS;4992.0;1
94600;;;AMETHYSTS;SEASHELLS;9998.0;1
94700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
94900;;;STARFRUIT;SEASHELLS;4993.0;6
94900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
95000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;7
95000;;;STARFRUIT;SEASHELLS;4992.0;1
95000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
95600;;;STARFRUIT;SEASHELLS;4986.0;1
95700;;;AMETHYSTS;SEASHELLS;10002.0;1
95800;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;6
95800;;;AMETHYSTS;SEASHELLS;10004.0;1
96000;SUBMISSION;;STARFRUIT;SEASHELLS;4988.0;2
96000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;2
96200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;5
96200;;;STARFRUIT;SEASHELLS;4986.0;1
96300;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;1
96800;;;AMETHYSTS;SEASHELLS;10002.0;3
96900;SUBMISSION;;STARFRUIT;SEASHELLS;4989.0;14
97100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;1
97100;SUBMISSION;;STARFRUIT;SEASHELLS;4988.0;1
97200;;;STARFRUIT;SEASHELLS;4989.0;3
97200;SUBMISSION;;STARFRUIT;SEASHELLS;4988.0;10
97300;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;1
97600;;;AMETHYSTS;SEASHELLS;10002.0;7
97700;;;STARFRUIT;SEASHELLS;4993.0;1
97800;;SUBMISSION;STARFRUIT;SEASHELLS;4991.0;29
97900;;;STARFRUIT;SEASHELLS;4988.0;1
98100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
98400;;;STARFRUIT;SEASHELLS;4992.0;7
98800;;;AMETHYSTS;SEASHELLS;10002.0;1
98800;;;STARFRUIT;SEASHELLS;4993.0;1
98900;;;STARFRUIT;SEASHELLS;4994.0;15
99000;;;STARFRUIT;SEASHELLS;4988.0;1
99400;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;2
99400;;;STARFRUIT;SEASHELLS;4995.0;2
99800;;;STARFRUIT;SEASHELLS;4994.0;1
99800;;;STARFRUIT;SEASHELLS;4994.0;3
99900;;;STARFRUIT;SEASHELLS;4987.0;1
100000;;;AMETHYSTS;SEASHELLS;10004.0;1
100000;;;STARFRUIT;SEASHELLS;4992.0;1
100200;;;AMETHYSTS;SEASHELLS;9998.0;1
100500;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;8
100700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
100900;SUBMISSION;;STARFRUIT;SEASHELLS;4988.0;8
101200;;;STARFRUIT;SEASHELLS;4993.0;15
101200;;;STARFRUIT;SEASHELLS;4993.0;2
101200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
101200;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;1
101300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
101500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
101500;;;AMETHYSTS;SEASHELLS;9998.0;3
101500;;;STARFRUIT;SEASHELLS;4987.0;1
101500;;;STARFRUIT;SEASHELLS;4993.0;2
101600;SUBMISSION;;STARFRUIT;SEASHELLS;4990.0;25
101600;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;1
101600;SUBMISSION;;STARFRUIT;SEASHELLS;4988.0;5
102000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
102200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;2
102200;;;STARFRUIT;SEASHELLS;4989.0;2
102200;;;STARFRUIT;SEASHELLS;4990.0;1
102300;;;AMETHYSTS;SEASHELLS;9998.0;4
102600;;;AMETHYSTS;SEASHELLS;9998.0;2
102600;;;AMETHYSTS;SEASHELLS;9998.0;1
102600;;;STARFRUIT;SEASHELLS;4986.0;2
102700;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;6
103100;;;STARFRUIT;SEASHELLS;4989.0;1
103400;;;AMETHYSTS;SEASHELLS;10002.0;1
103400;;;STARFRUIT;SEASHELLS;4984.0;1
104000;;;STARFRUIT;SEASHELLS;4989.0;1
104200;;;STARFRUIT;SEASHELLS;4984.0;1
104300;;;STARFRUIT;SEASHELLS;4984.0;1
104700;;;AMETHYSTS;SEASHELLS;10002.0;1
104900;;;AMETHYSTS;SEASHELLS;10004.0;1
104900;;;STARFRUIT;SEASHELLS;4990.0;1
105200;;;STARFRUIT;SEASHELLS;4986.0;1
105200;;SUBMISSION;STARFRUIT;SEASHELLS;4990.0;7
105300;;SUBMISSION;STARFRUIT;SEASHELLS;4991.0;1
105400;;;AMETHYSTS;SEASHELLS;10002.0;1
105600;;SUBMISSION;STARFRUIT;SEASHELLS;4992.0;1
105700;;SUBMISSION;STARFRUIT;SEASHELLS;4991.0;1
105800;;SUBMISSION;STARFRUIT;SEASHELLS;4991.0;7
106000;SUBMISSION;;STARFRUIT;SEASHELLS;4986.0;4
106100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;7
106200;;;STARFRUIT;SEASHELLS;4991.0;13
106300;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;4
106300;SUBMISSION;;STARFRUIT;SEASHELLS;4987.0;8
106300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
106300;;;STARFRUIT;SEASHELLS;4984.0;1
106300;;;AMETHYSTS;SEASHELLS;9998.0;1
106500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;10
106600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
106600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
106600;;;AMETHYSTS;SEASHELLS;9998.0;2
106700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
107100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
107400;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;1
107400;;;STARFRUIT;SEASHELLS;4984.0;1
107600;;;STARFRUIT;SEASHELLS;4989.0;1
107600;;SUBMISSION;STARFRUIT;SEASHELLS;4986.0;39
108000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;11
108100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
108400;;;STARFRUIT;SEASHELLS;4987.0;1
108500;SUBMISSION;;STARFRUIT;SEASHELLS;4983.0;1
108600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
108600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
109000;;;STARFRUIT;SEASHELLS;4982.0;1
109100;;;STARFRUIT;SEASHELLS;4983.0;1
109300;;;STARFRUIT;SEASHELLS;4982.0;1
109300;;;STARFRUIT;SEASHELLS;4989.0;11
109600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
109700;SUBMISSION;;STARFRUIT;SEASHELLS;4984.0;1
109800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
109900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
110000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;8
110100;;;STARFRUIT;SEASHELLS;4983.0;1
110400;SUBMISSION;;STARFRUIT;SEASHELLS;4984.0;7
110400;;SUBMISSION;AMETHYSTS;SEASHELLS;10001.0;10
110600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;8
110700;SUBMISSION;;STARFRUIT;SEASHELLS;4986.0;31
110700;;;STARFRUIT;SEASHELLS;4986.0;3
111000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
111000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
111000;;;STARFRUIT;SEASHELLS;4987.0;1
111100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;4
111100;;;STARFRUIT;SEASHELLS;4988.0;15
111300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
111300;;;STARFRUIT;SEASHELLS;4982.0;1
111700;;;STARFRUIT;SEASHELLS;4982.0;1
112100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;5
112200;;;STARFRUIT;SEASHELLS;4986.0;1
113000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
113000;;;AMETHYSTS;SEASHELLS;10002.0;6
113300;;;STARFRUIT;SEASHELLS;4981.0;5
113700;;;STARFRUIT;SEASHELLS;4979.0;1
113700;;;STARFRUIT;SEASHELLS;4979.0;6
113800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
113800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
113800;;;STARFRUIT;SEASHELLS;4985.0;13
113800;;;STARFRUIT;SEASHELLS;4979.0;2
114000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;11
114100;;;STARFRUIT;SEASHELLS;4984.0;1
114400;;;AMETHYSTS;SEASHELLS;10002.0;2
114400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;7
114600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
114800;;SUBMISSION;STARFRUIT;SEASHELLS;4984.0;15
115100;;SUBMISSION;STARFRUIT;SEASHELLS;4985.0;1
115300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
115700;;;STARFRUIT;SEASHELLS;4984.0;1
116000;;SUBMISSION;STARFRUIT;SEASHELLS;4985.0;10
116000;;;STARFRUIT;SEASHELLS;4979.0;1
116200;SUBMISSION;;STARFRUIT;SEASHELLS;4981.0;1
116200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
116700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
116800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;3
116900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;8
117500;SUBMISSION;;STARFRUIT;SEASHELLS;4979.0;2
117700;SUBMISSION;;STARFRUIT;SEASHELLS;4980.0;5
117900;;;STARFRUIT;SEASHELLS;4978.0;4
118100;;;AMETHYSTS;SEASHELLS;10002.0;1
118200;SUBMISSION;;STARFRUIT;SEASHELLS;4977.0;1
118300;;;STARFRUIT;SEASHELLS;4976.0;1
118400;SUBMISSION;;STARFRUIT;SEASHELLS;4979.0;17
118500;;;STARFRUIT;SEASHELLS;4975.0;1
118700;;;STARFRUIT;SEASHELLS;4976.0;10
119100;;SUBMISSION;STARFRUIT;SEASHELLS;4979.0;2
119300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;10
119300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
119300;;;AMETHYSTS;SEASHELLS;10002.0;1
119600;;;STARFRUIT;SEASHELLS;4974.0;1
119800;;;AMETHYSTS;SEASHELLS;10000.0;1
119800;;;STARFRUIT;SEASHELLS;4976.0;1
119800;;;STARFRUIT;SEASHELLS;4979.0;1
119900;;;STARFRUIT;SEASHELLS;4974.0;1
119900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
120000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
120200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
120300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
120300;;;STARFRUIT;SEASHELLS;4973.0;2
120400;;;STARFRUIT;SEASHELLS;4974.0;2
120500;;;STARFRUIT;SEASHELLS;4974.0;4
120500;;;STARFRUIT;SEASHELLS;4974.0;3
120500;;;AMETHYSTS;SEASHELLS;10002.0;1
120500;;;STARFRUIT;SEASHELLS;4974.0;1
120500;;;STARFRUIT;SEASHELLS;4974.0;5
120600;;;STARFRUIT;SEASHELLS;4973.0;1
121100;;;STARFRUIT;SEASHELLS;4974.0;1
121400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;5
121500;;;STARFRUIT;SEASHELLS;4980.0;1
121500;;SUBMISSION;STARFRUIT;SEASHELLS;4976.0;38
121500;;;AMETHYSTS;SEASHELLS;10002.0;1
121800;;;AMETHYSTS;SEASHELLS;10002.0;1
121900;;;STARFRUIT;SEASHELLS;4979.0;1
122300;SUBMISSION;;STARFRUIT;SEASHELLS;4975.0;5
122600;;;STARFRUIT;SEASHELLS;4979.0;1
122800;;;STARFRUIT;SEASHELLS;4978.0;6
122900;;;STARFRUIT;SEASHELLS;4978.0;1
123000;;;AMETHYSTS;SEASHELLS;9998.0;1
123000;SUBMISSION;;STARFRUIT;SEASHELLS;4975.0;1
123200;;;STARFRUIT;SEASHELLS;4978.0;1
123200;SUBMISSION;;STARFRUIT;SEASHELLS;4974.0;4
123600;SUBMISSION;;STARFRUIT;SEASHELLS;4974.0;7
123700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;6
123800;;;STARFRUIT;SEASHELLS;4977.0;1
123800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
124000;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;2
124000;;SUBMISSION;STARFRUIT;SEASHELLS;4978.0;2
124100;SUBMISSION;;STARFRUIT;SEASHELLS;4973.0;3
124500;SUBMISSION;;STARFRUIT;SEASHELLS;4972.0;3
124500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;5
124700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
124800;SUBMISSION;;STARFRUIT;SEASHELLS;4974.0;19
125200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;4
125300;;;STARFRUIT;SEASHELLS;4970.0;1
125400;;;AMETHYSTS;SEASHELLS;9998.0;1
125700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;2
125800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
125900;;;STARFRUIT;SEASHELLS;4971.0;6
126100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;1
126200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;7
126300;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;2
126300;;;STARFRUIT;SEASHELLS;4968.0;2
126400;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;2
126400;;;STARFRUIT;SEASHELLS;4969.0;2
126400;;;STARFRUIT;SEASHELLS;4969.0;1
126700;;;AMETHYSTS;SEASHELLS;10002.0;2
127000;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;2
127000;;;STARFRUIT;SEASHELLS;4970.0;2
127400;;SUBMISSION;STARFRUIT;SEASHELLS;4973.0;2
127400;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;2
127500;;;STARFRUIT;SEASHELLS;4969.0;1
127500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;3
127900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002.0;9
128000;;SUBMISSION;STARFRUIT;SEASHELLS;4974.0;1
128200;;;AMETHYSTS;SEASHELLS;10002.0;1
128300;;SUBMISSION;STARFRUIT;SEASHELLS;4973.0;1
128400;;;STARFRUIT;SEASHELLS;4968.0;1
128400;;;STARFRUIT;SEASHELLS;4969.0;2
128400;SUBMISSION;;AMETHYSTS;SEASHELLS;9999.0;1
128700;;SUBMISSION;AMETHYSTS;SEASHELLS;10004.0;2
128800;;SUBMISSION;STARFRUIT;SEASHELLS;4971.0;36
128900;;;STARFRUIT;SEASHELLS;4974.0;4
128900;;;STARFRUIT;SEASHELLS;4975.0;1
128900;;;AMETHYSTS;SEASHELLS;10002.0;2
129600;;;STARFRUIT;SEASHELLS;4970.0;1
130100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998.0;1
