day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;42600;STARFRUIT;4989;26;;;;;4996;26;;;;;4992.5;309.921875
-2;42600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;588.0
-2;42700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;590.0
-2;42700;STARFRUIT;4989;26;;;;;4996;26;;;;;4992.5;311.91796875
-2;42800;STARFRUIT;4989;30;;;;;4996;30;;;;;4992.5;311.2734375
-2;42800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;590.0
-2;42900;STARFRUIT;4988;25;;;;;4995;25;;;;;4991.5;313.0625
-2;42900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;590.0
-2;43000;STARFRUIT;4991;2;4990;23;;;4996;23;;;;;4993.5;306.98828125
-2;43000;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;596.0
-2;43100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;596.0
-2;43100;STARFRUIT;4989;21;;;;;4996;21;;;;;4992.5;308.125
-2;43200;STARFRUIT;4990;1;4989;20;;;4996;21;;;;;4993.0;307.876953125
-2;43200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;596.0
-2;43300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;596.0
-2;43300;STARFRUIT;4989;25;;;;;4994;2;4996;25;;;4991.5;308.33984375
-2;43400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;596.0
-2;43400;STARFRUIT;4994;4;4989;24;;;4996;24;;;;;4995.0;309.138671875
-2;43500;AMETHYSTS;9998;7;9995;23;;;10005;23;;;;;10001.5;596.0
-2;43500;STARFRUIT;4990;22;;;;;4995;7;4997;23;;;4992.5;306.5546875
-2;43600;STARFRUIT;4990;5;4989;21;;;4996;23;;;;;4993.0;307.509765625
-2;43600;AMETHYSTS;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;596.0
-2;43700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;596.0
-2;43700;STARFRUIT;4990;24;;;;;4997;24;;;;;4993.5;304.861328125
-2;43800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;596.0
-2;43800;STARFRUIT;4991;9;4990;26;;;4997;28;;;;;4994.0;302.59375
-2;43900;AMETHYSTS;10002;4;9998;2;9996;1;10004;1;10005;29;;;10003.0;596.0
-2;43900;STARFRUIT;4991;6;4990;30;;;4997;30;;;;;4994.0;304.677734375
-2;44000;STARFRUIT;4991;2;4990;20;;;4995;3;4997;22;;;4993.0;302.62109375
-2;44000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;596.0
-2;44100;AMETHYSTS;9995;24;;;;;9998;1;10002;2;10005;24;9996.5;596.0
-2;44100;STARFRUIT;4990;24;;;;;4997;24;;;;;4993.5;303.91796875
-2;44200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;598.0
-2;44200;STARFRUIT;4991;21;;;;;4998;21;;;;;4994.5;298.48046875
-2;44300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;598.0
-2;44300;STARFRUIT;4991;27;;;;;4998;27;;;;;4994.5;299.25
-2;44400;STARFRUIT;4991;28;;;;;4998;28;;;;;4994.5;301.125
-2;44400;AMETHYSTS;9998;7;9995;28;;;10005;28;;;;;10001.5;598.0
-2;44500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;598.0
-2;44500;STARFRUIT;4995;1;4991;2;4990;21;4997;21;;;;;4996.0;304.931640625
-2;44600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;598.0
-2;44600;STARFRUIT;4990;1;4989;23;;;4996;24;;;;;4993.0;309.609375
-2;44700;AMETHYSTS;9995;29;;;;;10002;10;10005;29;;;9998.5;598.0
-2;44700;STARFRUIT;4989;29;;;;;4996;29;;;;;4992.5;311.0
-2;44800;STARFRUIT;4989;29;;;;;4996;29;;;;;4992.5;313.388671875
-2;44800;AMETHYSTS;9995;29;;;;;9998;1;10002;10;10005;29;9996.5;598.0
-2;44900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;600.0
-2;44900;STARFRUIT;4989;2;4988;25;;;4995;26;;;;;4992.0;316.32421875
-2;45000;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;600.0
-2;45000;STARFRUIT;4988;26;;;;;4995;26;;;;;4991.5;317.9921875
-2;45100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;600.0
-2;45100;STARFRUIT;4988;27;;;;;4993;5;4995;27;;;4990.5;318.486328125
-2;45200;STARFRUIT;4989;1;4988;28;;;4993;6;4995;29;;;4991.0;315.03125
-2;45200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;600.0
-2;45300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;600.0
-2;45300;STARFRUIT;4989;4;4988;22;;;4995;22;;;;;4992.0;319.10546875
-2;45400;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;600.0
-2;45400;STARFRUIT;4988;22;;;;;4993;2;4994;2;4995;21;4990.5;320.421875
-2;45500;STARFRUIT;4987;25;;;;;4990;3;4994;25;;;4988.5;322.705078125
-2;45500;AMETHYSTS;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;602.0
-2;45600;STARFRUIT;4988;7;4987;26;;;4994;26;;;;;4991.0;326.6630859375
-2;45600;AMETHYSTS;9995;26;;;;;10002;5;10005;26;;;9998.5;602.0
-2;45700;STARFRUIT;4986;24;;;;;4993;24;;;;;4989.5;328.1748046875
-2;45700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;602.0
-2;45800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;602.0
-2;45800;STARFRUIT;4986;27;;;;;4992;1;4993;27;;;4989.0;311.953125
-2;45900;STARFRUIT;4987;4;4986;31;;;4993;31;;;;;4990.0;317.6328125
-2;45900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;602.0
-2;46000;STARFRUIT;4986;26;;;;;4993;26;;;;;4989.5;321.1640625
-2;46000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;608.0
-2;46100;STARFRUIT;4986;25;;;;;4992;2;4993;23;;;4989.0;317.3046875
-2;46100;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;608.0
-2;46200;AMETHYSTS;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;608.0
-2;46200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;321.6640625
-2;46300;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;323.6640625
-2;46300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;608.0
-2;46400;STARFRUIT;4986;22;;;;;4993;22;;;;;4989.5;322.046875
-2;46400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;608.0
-2;46500;STARFRUIT;4989;6;4986;31;;;4993;31;;;;;4991.0;324.7890625
-2;46500;AMETHYSTS;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;608.0
-2;46600;AMETHYSTS;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;608.0
-2;46600;STARFRUIT;4987;3;4986;28;;;4993;28;;;;;4990.0;318.8359375
-2;46700;STARFRUIT;4986;26;;;;;4993;26;;;;;4989.5;326.46875
-2;46700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;610.0
-2;46800;STARFRUIT;4987;1;4986;21;;;4993;22;;;;;4990.0;330.15625
-2;46800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;610.0
-2;46900;STARFRUIT;4992;1;4986;32;;;4993;32;;;;;4992.5;326.8671875
-2;46900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;610.0
-2;47000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;610.0
-2;47000;STARFRUIT;4986;21;;;;;4992;1;4993;20;;;4989.0;320.0390625
-2;47100;STARFRUIT;4986;26;;;;;4988;4;4993;26;;;4987.0;331.5078125
-2;47100;AMETHYSTS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;610.0
-2;47200;STARFRUIT;4987;2;4986;28;;;4993;30;;;;;4990.0;333.953125
-2;47200;AMETHYSTS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;612.0
-2;47300;STARFRUIT;4987;25;;;;;4992;1;4994;25;;;4989.5;358.2109375
-2;47300;AMETHYSTS;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;614.0
-2;47400;AMETHYSTS;9995;24;;;;;10002;9;10005;24;;;9998.5;614.0
-2;47400;STARFRUIT;4988;1;4987;24;;;4994;24;;;;;4991.0;352.9921875
-2;47500;STARFRUIT;4988;30;;;;;4993;6;4995;30;;;4990.5;359.765625
-2;47500;AMETHYSTS;9995;30;;;;;10002;1;10005;30;;;9998.5;614.0
-2;47600;STARFRUIT;4988;1;4987;27;;;4994;28;;;;;4991.0;356.296875
-2;47600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;614.0
-2;47700;STARFRUIT;4988;1;4987;22;;;4994;23;;;;;4991.0;358.2890625
-2;47700;AMETHYSTS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;614.0
-2;47800;AMETHYSTS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;614.0
-2;47800;STARFRUIT;4988;23;;;;;4995;23;;;;;4991.5;364.90625
-2;47900;STARFRUIT;4987;27;;;;;4994;27;;;;;4990.5;358.53125
-2;47900;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;614.0
-2;48000;STARFRUIT;4987;27;;;;;4994;27;;;;;4990.5;357.71875
-2;48000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;614.0
-2;48100;STARFRUIT;4989;1;4988;21;;;4994;21;;;;;4991.5;358.984375
-2;48100;AMETHYSTS;9995;21;;;;;10002;9;10005;21;;;9998.5;614.0
-2;48200;AMETHYSTS;9998;5;9995;25;;;10005;25;;;;;10001.5;616.0
-2;48200;STARFRUIT;4988;25;;;;;4995;25;;;;;4991.5;359.8671875
-2;48300;STARFRUIT;4988;29;;;;;4991;5;4995;29;;;4989.5;364.59375
-2;48300;AMETHYSTS;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;616.0
-2;48400;STARFRUIT;4989;1;4988;27;;;4995;27;;;;;4992.0;372.7421875
-2;48400;AMETHYSTS;9995;27;;;;;10002;7;10005;27;;;9998.5;618.0
-2;48500;STARFRUIT;4990;1;4989;29;;;4996;29;;;;;4993.0;379.3515625
-2;48500;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;618.0
-2;48600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;620.0
-2;48600;STARFRUIT;4990;1;4989;29;;;4995;1;4996;28;;;4992.5;379.3125
-2;48700;STARFRUIT;4989;1;4988;22;;;4995;23;;;;;4992.0;299.3515625
-2;48700;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;622.0
-2;48800;STARFRUIT;4989;5;4988;24;;;4995;24;;;;;4992.0;308.34375
-2;48800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;622.0
-2;48900;STARFRUIT;4989;7;4988;27;;;4995;27;;;;;4992.0;314.21875
-2;48900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;622.0
-2;49000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;622.0
-2;49000;STARFRUIT;4989;7;4988;32;;;4994;2;4995;30;;;4991.5;318.4375
-2;49100;STARFRUIT;4989;8;4988;32;;;4995;32;;;;;4992.0;313.0234375
-2;49100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;622.0
-2;49200;STARFRUIT;4988;21;;;;;4994;1;4995;20;;;4991.0;315.9375
-2;49200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;622.0
-2;49300;STARFRUIT;4987;22;;;;;4988;1;4994;22;;;4987.5;325.828125
-2;49300;AMETHYSTS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;622.0
-2;49400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;622.0
-2;49400;STARFRUIT;4992;14;4987;20;;;4994;20;;;;;4993.0;323.7734375
-2;49500;STARFRUIT;4988;8;4987;32;;;4994;32;;;;;4991.0;331.265625
-2;49500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;622.0
-2;49600;STARFRUIT;4992;1;4987;24;;;4994;24;;;;;4993.0;337.375
-2;49600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;622.0
-2;49700;STARFRUIT;4987;28;;;;;4993;2;4994;26;;;4990.0;339.1875
-2;49700;AMETHYSTS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;622.0
-2;49800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;622.0
-2;49800;STARFRUIT;4987;25;;;;;4988;5;4994;25;;;4987.5;335.4375
-2;49900;STARFRUIT;4986;23;;;;;4993;23;;;;;4989.5;361.734375
-2;49900;AMETHYSTS;9998;3;9995;23;;;10005;23;;;;;10001.5;622.0
-2;50000;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;368.4296875
-2;50000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;626.0
-2;50100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;626.0
-2;50100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;367.3984375
-2;50200;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;369.578125
-2;50200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;626.0
-2;50300;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;374.75
-2;50300;AMETHYSTS;9995;30;;;;;10002;10;10005;30;;;9998.5;626.0
-2;50400;STARFRUIT;4985;23;;;;;4988;2;4990;1;4992;23;4986.5;377.9921875
-2;50400;AMETHYSTS;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;626.0
-2;50500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;626.0
-2;50500;STARFRUIT;4986;2;4985;23;;;4992;25;;;;;4989.0;371.51171875
-2;50600;STARFRUIT;4985;23;;;;;4986;8;4992;23;;;4985.5;373.87890625
-2;50600;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;626.0
-2;50700;STARFRUIT;4986;2;4985;22;;;4992;24;;;;;4989.0;394.0625
-2;50700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;630.0
-2;50800;STARFRUIT;4991;1;4986;24;;;4993;24;;;;;4992.0;392.806640625
-2;50800;AMETHYSTS;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;630.0
-2;50900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;640.0
-2;50900;STARFRUIT;4986;28;;;;;4991;4;4992;1;4993;27;4988.5;393.525390625
-2;51000;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;392.82421875
-2;51000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;640.0
-2;51100;STARFRUIT;4986;26;;;;;4992;1;4993;25;;;4989.0;393.54296875
-2;51100;AMETHYSTS;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;640.0
-2;51200;STARFRUIT;4986;2;4985;28;;;4992;30;;;;;4989.0;394.517578125
-2;51200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;640.0
-2;51300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;640.0
-2;51300;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;396.310546875
-2;51400;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;404.92578125
-2;51400;AMETHYSTS;9995;30;;;;;10002;3;10005;30;;;9998.5;640.0
-2;51500;STARFRUIT;4991;1;4985;30;;;4992;30;;;;;4991.5;403.4921875
-2;51500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;640.0
-2;51600;STARFRUIT;4988;5;4985;24;;;4992;24;;;;;4990.0;401.51171875
-2;51600;AMETHYSTS;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;640.0
-2;51700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;640.0
-2;51700;STARFRUIT;4984;20;;;;;4986;4;4991;20;;;4985.0;397.47265625
-2;51800;STARFRUIT;4985;25;;;;;4992;25;;;;;4988.5;414.5703125
-2;51800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;651.0
-2;51900;STARFRUIT;4990;4;4986;1;4985;23;4992;24;;;;;4991.0;418.3984375
-2;51900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;651.0
-2;52000;STARFRUIT;4985;29;;;;;4990;6;4992;29;;;4987.5;417.69921875
-2;52000;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;661.0
-2;52100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;661.0
-2;52100;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;414.1015625
-2;52200;STARFRUIT;4985;31;;;;;4991;2;4992;29;;;4988.0;406.18359375
-2;52200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;677.0
-2;52300;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;677.0
-2;52300;STARFRUIT;4990;1;4985;28;;;4991;1;4992;27;;;4990.5;407.68359375
-2;52400;AMETHYSTS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;679.0
-2;52400;STARFRUIT;4985;30;;;;;4991;1;4992;29;;;4988.0;409.16015625
-2;52500;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;679.0
-2;52500;STARFRUIT;4990;1;4984;28;;;4991;28;;;;;4990.5;401.875
-2;52600;STARFRUIT;4985;23;;;;;4988;4;4991;1;4992;22;4986.5;407.8671875
-2;52600;AMETHYSTS;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;681.0
-2;52700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;681.0
-2;52700;STARFRUIT;4985;26;;;;;4992;27;;;;;4988.5;411.8671875
-2;52800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;681.0
-2;52800;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;406.8828125
-2;52900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;681.0
-2;52900;STARFRUIT;4984;30;;;;;4991;30;;;;;4987.5;404.0
-2;53000;STARFRUIT;4984;21;;;;;4991;21;;;;;4987.5;401.77734375
-2;53000;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;687.0
-2;53100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;689.0
-2;53100;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;402.59765625
-2;53200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;689.0
-2;53200;STARFRUIT;4990;1;4984;31;;;4991;31;;;;;4990.5;401.8359375
-2;53300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;689.0
-2;53300;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;396.3359375
-2;53400;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;403.3515625
-2;53400;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;689.0
-2;53500;AMETHYSTS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;689.0
-2;53500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;404.8515625
-2;53600;AMETHYSTS;9995;24;;;;;9998;9;10005;24;;;9996.5;689.0
-2;53600;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;410.8515625
-2;53700;AMETHYSTS;9998;1;9995;30;;;10005;30;;;;;10001.5;707.0
-2;53700;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;416.828125
-2;53800;STARFRUIT;4985;30;;;;;4992;30;;;;;4988.5;415.828125
-2;53800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;707.0
-2;53900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;713.0
-2;53900;STARFRUIT;4986;2;4985;25;;;4992;27;;;;;4989.0;417.453125
-2;54000;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;717.0
-2;54000;STARFRUIT;4986;31;;;;;4991;1;4992;1;4993;30;4988.5;420.796875
-2;54100;AMETHYSTS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;717.0
-2;54100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;423.84765625
-2;54200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;423.1875
-2;54200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;717.0
-2;54300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;717.0
-2;54300;STARFRUIT;4991;1;4986;25;;;4992;2;4993;23;;;4991.5;420.72265625
-2;54400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;725.0
-2;54400;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;422.76953125
-2;54500;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;419.89453125
-2;54500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;725.0
-2;54600;STARFRUIT;4985;27;;;;;4992;27;;;;;4988.5;417.8984375
-2;54600;AMETHYSTS;10002;3;9995;27;;;10005;27;;;;;10003.5;725.0
-2;54700;STARFRUIT;4984;29;;;;;4986;4;4991;29;;;4985.0;410.6328125
-2;54700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;731.0
-2;54800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;731.0
-2;54800;STARFRUIT;4984;27;;;;;4989;1;4991;27;;;4986.5;417.99609375
-2;54900;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;412.68359375
-2;54900;AMETHYSTS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;731.0
-2;55000;STARFRUIT;4985;6;4984;30;;;4990;2;4991;28;;;4987.5;409.8046875
-2;55000;AMETHYSTS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;731.0
-2;55100;STARFRUIT;4985;8;4984;29;;;4991;29;;;;;4988.0;409.515625
-2;55100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;731.0
-2;55200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;735.0
-2;55200;STARFRUIT;4984;23;;;;;4985;5;4989;8;4990;2;4984.5;412.6484375
-2;55300;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;420.8984375
-2;55300;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;735.0
-2;55400;STARFRUIT;4986;2;4985;22;;;4991;1;4992;21;;;4988.5;421.78515625
-2;55400;AMETHYSTS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;737.0
-2;55500;STARFRUIT;4990;1;4985;4;4984;25;4991;25;;;;;4990.5;415.59765625
-2;55500;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;737.0
-2;55600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;737.0
-2;55600;STARFRUIT;4985;3;4984;26;;;4991;26;;;;;4988.0;418.59375
-2;55700;STARFRUIT;4985;2;4984;23;;;4991;23;;;;;4988.0;416.22265625
-2;55700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;737.0
-2;55800;STARFRUIT;4984;27;;;;;4991;27;;;;;4987.5;417.80078125
-2;55800;AMETHYSTS;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;739.0
-2;55900;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;415.0703125
-2;55900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;739.0
-2;56000;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;739.0
-2;56000;STARFRUIT;4984;2;4983;22;;;4985;3;4990;24;;;4984.5;412.25
-2;56100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;410.20703125
-2;56100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;739.0
-2;56200;STARFRUIT;4987;2;4983;30;;;4990;30;;;;;4988.5;407.70703125
-2;56200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;739.0
-2;56300;STARFRUIT;4983;8;4982;25;;;4989;27;;;;;4986.0;400.4453125
-2;56300;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;739.0
-2;56400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;741.0
-2;56400;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;397.78515625
-2;56500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;397.72265625
-2;56500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;741.0
-2;56600;STARFRUIT;4983;2;4982;29;;;4989;31;;;;;4986.0;402.484375
-2;56600;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;741.0
-2;56700;STARFRUIT;4987;6;4983;2;4982;24;4989;26;;;;;4988.0;401.3125
-2;56700;AMETHYSTS;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;741.0
-2;56800;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;741.0
-2;56800;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;399.828125
-2;56900;STARFRUIT;4983;4;4982;20;;;4989;22;;;;;4986.0;402.12109375
-2;56900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;743.0
-2;57000;STARFRUIT;4983;28;;;;;4988;8;4989;1;4990;27;4985.5;404.25390625
-2;57000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;743.0
-2;57100;STARFRUIT;4984;2;4983;25;;;4990;27;;;;;4987.0;410.6015625
-2;57100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;743.0
-2;57200;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;743.0
-2;57200;STARFRUIT;4989;1;4984;27;;;4990;27;;;;;4989.5;412.921875
-2;57300;STARFRUIT;4984;1;4983;26;;;4990;27;;;;;4987.0;414.8515625
-2;57300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;747.0
-2;57400;STARFRUIT;4984;24;;;;;4989;2;4991;24;;;4986.5;419.6328125
-2;57400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;747.0
-2;57500;STARFRUIT;4989;5;4986;5;4985;25;4991;2;4992;23;;;4990.0;425.09375
-2;57500;AMETHYSTS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;747.0
-2;57600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;747.0
